Name,Diagnosis
image_1.jpg,0.6851320999999999
image_10.jpg,0.89869998
image_100.jpg,0.63409375
image_1000.jpg,0.089718765
image_10000.jpg,0.1363203
image_10001.jpg,0.190385475
image_10002.jpg,0.961524455
image_10003.jpg,0.382238735
image_10004.jpg,0.99133508
image_10005.jpg,0.44223973000000005
image_10006.jpg,0.0338202155
image_10007.jpg,0.99394732
image_10008.jpg,0.27420438
image_10009.jpg,0.16102930999999998
image_1001.jpg,0.15721499
image_10010.jpg,0.165185875
image_10011.jpg,0.9132682999999999
image_10012.jpg,0.249828545
image_10013.jpg,0.916251115
image_10014.jpg,0.5733877000000001
image_10015.jpg,0.466394925
image_10016.jpg,0.84738672
image_10017.jpg,0.84534812
image_10018.jpg,0.695104515
image_10019.jpg,0.192721615
image_1002.jpg,0.94302675
image_10020.jpg,0.21679178999999998
image_10021.jpg,0.6974388650000001
image_10022.jpg,0.234835835
image_10023.jpg,0.90838323
image_10024.jpg,0.47533165
image_10025.jpg,0.38903693
image_10026.jpg,0.0759060525
image_10027.jpg,0.6283234
image_10028.jpg,0.0192774925
image_10029.jpg,0.187087275
image_1003.jpg,0.349313665
image_10030.jpg,0.13670905500000002
image_10031.jpg,0.99077355
image_10032.jpg,0.610116095
image_10033.jpg,0.106610917
image_10034.jpg,0.130307675
image_10035.jpg,0.84359947
image_10036.jpg,0.41862667500000006
image_10037.jpg,0.904312165
image_10038.jpg,0.037469089
image_10039.jpg,0.33483077
image_1004.jpg,0.632938805
image_10040.jpg,0.69885105
image_10041.jpg,0.059320946
image_10042.jpg,0.198164215
image_10043.jpg,0.9556213600000001
image_10044.jpg,0.116446575
image_10045.jpg,0.9020335100000001
image_10046.jpg,0.015746093
image_10047.jpg,0.060484945
image_10048.jpg,0.25513341
image_10049.jpg,0.7654371
image_1005.jpg,0.963159205
image_10050.jpg,0.0373550115
image_10051.jpg,0.70699695
image_10052.jpg,0.529498315
image_10053.jpg,0.113783705
image_10054.jpg,0.80289207
image_10055.jpg,0.65339483
image_10056.jpg,0.791489675
image_10057.jpg,0.0655689595
image_10058.jpg,0.183594765
image_10059.jpg,0.11616369500000001
image_1006.jpg,0.134168057
image_10060.jpg,0.18233633500000002
image_10061.jpg,0.349864325
image_10062.jpg,0.989292445
image_10063.jpg,0.682607655
image_10064.jpg,0.014887794
image_10065.jpg,0.0462911315
image_10066.jpg,0.86646885
image_10067.jpg,0.18533860000000002
image_10068.jpg,0.130736725
image_10069.jpg,0.37626879
image_1007.jpg,0.32599278
image_10070.jpg,0.64125598
image_10071.jpg,0.72867915
image_10072.jpg,0.9992024749999999
image_10073.jpg,0.124237122
image_10074.jpg,0.0506146735
image_10075.jpg,0.15318253999999998
image_10076.jpg,0.9789978
image_10077.jpg,0.88418477
image_10078.jpg,0.29930535
image_10079.jpg,0.4720567
image_1008.jpg,0.87170718
image_10080.jpg,0.17330932500000001
image_10081.jpg,0.20221651000000002
image_10082.jpg,0.110532768
image_10083.jpg,0.375815895
image_10084.jpg,0.11232589500000001
image_10085.jpg,0.9645284000000001
image_10086.jpg,0.7878733
image_10087.jpg,0.238729922
image_10088.jpg,0.93137718
image_10089.jpg,0.06831849400000001
image_1009.jpg,0.341367875
image_10090.jpg,0.579554
image_10091.jpg,0.16017065
image_10092.jpg,0.144262635
image_10093.jpg,0.9664347
image_10094.jpg,0.1471049025
image_10095.jpg,0.44732881
image_10096.jpg,0.8887375
image_10097.jpg,0.71957602
image_10098.jpg,0.51911415
image_10099.jpg,0.50969137
image_101.jpg,0.70559919
image_1010.jpg,0.091706285
image_10100.jpg,0.70257758
image_10101.jpg,0.7509374200000001
image_10102.jpg,0.31527762
image_10103.jpg,0.171406495
image_10104.jpg,0.8368810250000001
image_10105.jpg,0.22462746500000003
image_10106.jpg,0.7600332999999999
image_10107.jpg,0.37367757
image_10108.jpg,0.02967387
image_10109.jpg,0.92366537
image_1011.jpg,0.314433235
image_10110.jpg,0.12916154999999999
image_10111.jpg,0.57396317
image_10112.jpg,0.883714815
image_10113.jpg,0.143633913
image_10114.jpg,0.42175478
image_10115.jpg,0.943514015
image_10116.jpg,0.066709985
image_10117.jpg,0.035706873
image_10118.jpg,0.18236326
image_10119.jpg,0.900633755
image_1012.jpg,0.98431808
image_10120.jpg,0.22611630500000002
image_10121.jpg,0.47461041000000004
image_10122.jpg,0.923881025
image_10123.jpg,0.687066645
image_10124.jpg,0.27415776999999997
image_10125.jpg,0.072841043
image_10126.jpg,0.78457235
image_10127.jpg,0.625431955
image_10128.jpg,0.08088961
image_10129.jpg,0.17523957
image_1013.jpg,0.9409668149999999
image_10130.jpg,0.0732246825
image_10131.jpg,0.06828615
image_10132.jpg,0.22089857000000002
image_10133.jpg,0.37542883000000005
image_10134.jpg,0.8439702149999999
image_10135.jpg,0.661623375
image_10136.jpg,0.6137827650000001
image_10137.jpg,0.15458528
image_10138.jpg,0.945025665
image_10139.jpg,0.45241622000000004
image_1014.jpg,0.11002110000000001
image_10140.jpg,0.20410468
image_10141.jpg,0.0977731425
image_10142.jpg,0.22781354999999998
image_10143.jpg,0.320517705
image_10144.jpg,0.13447157999999998
image_10145.jpg,0.16778822
image_10146.jpg,0.786757725
image_10147.jpg,0.0204027985
image_10148.jpg,0.351224175
image_10149.jpg,0.91200562
image_1015.jpg,0.996364365
image_10150.jpg,0.8102946
image_10151.jpg,0.12271681000000001
image_10152.jpg,0.367083115
